"";"link";"url";"num";"year";"...5";"L1"
"4561";"
 Т. 50  № 5";"contents.asp?id=74502665";"Номер: 5";"Год: 2024";"Дата размещения:08.11.2024";"Физиология человека"
"4562";"
 Т. 49  № 1";"contents.asp?id=50435778";"Номер: 1";"Год: 2023";"Дата размещения:31.03.2023";"Физиология человека"
"4563";"
 Т. 49  № 2";"contents.asp?id=50502016";"Номер: 2";"Год: 2023";"Дата размещения:13.04.2023";"Физиология человека"
"4564";"
 Т. 49  № 3";"contents.asp?id=52258736";"Номер: 3";"Год: 2023";"Дата размещения:03.05.2023";"Физиология человека"
"4565";"
 Т. 49  № 4";"contents.asp?id=54238138";"Номер: 4";"Год: 2023";"Дата размещения:01.08.2023";"Физиология человека"
"4566";"
 Т. 49  № 5";"contents.asp?id=54348390";"Номер: 5";"Год: 2023";"Дата размещения:30.08.2023";"Физиология человека"
"4567";"
 Т. 49  № 6";"contents.asp?id=54720604";"Номер: 6";"Год: 2023";"Дата размещения:25.10.2023";"Физиология человека"
"4568";"
 Т. 48  № 1";"contents.asp?id=47424069";"Номер: 1";"Год: 2022";"Дата размещения:29.12.2021";"Физиология человека"
"4569";"
 Т. 48  № 2";"contents.asp?id=48022776";"Номер: 2";"Год: 2022";"Дата размещения:01.03.2022";"Физиология человека"
"4570";"
 Т. 48  № 3";"contents.asp?id=48457706";"Номер: 3";"Год: 2022";"Дата размещения:18.05.2022";"Физиология человека"
"4571";"
 Т. 48  № 4";"contents.asp?id=48659037";"Номер: 4";"Год: 2022";"Дата размещения:20.06.2022";"Физиология человека"
"4572";"
 Т. 48  № 5";"contents.asp?id=49319568";"Номер: 5";"Год: 2022";"Дата размещения:23.08.2022";"Физиология человека"
"4573";"
 Т. 48  № 6";"contents.asp?id=49771495";"Номер: 6";"Год: 2022";"Дата размещения:21.11.2022";"Физиология человека"
"4574";"
 Т. 47  № 1";"contents.asp?id=44573709";"Номер: 1";"Год: 2021";"Дата размещения:26.01.2021";"Физиология человека"
"4575";"
 Т. 47  № 2";"contents.asp?id=44810852";"Номер: 2";"Год: 2021";"Дата размещения:11.03.2021";"Физиология человека"
"4576";"
 Т. 47  № 3";"contents.asp?id=45693456";"Номер: 3";"Год: 2021";"Дата размещения:12.05.2021";"Физиология человека"
"4577";"
 Т. 47  № 4";"contents.asp?id=46226683";"Номер: 4";"Год: 2021";"Дата размещения:02.07.2021";"Физиология человека"
"4578";"
 Т. 47  № 5";"contents.asp?id=46506577";"Номер: 5";"Год: 2021";"Дата размещения:07.09.2021";"Физиология человека"
"4579";"
 Т. 47  № 6";"contents.asp?id=47147211";"Номер: 6";"Год: 2021";"Дата размещения:09.11.2021";"Физиология человека"
"4580";"
 Т. 46  № 1";"contents.asp?id=42339719";"Номер: 1";"Год: 2020";"Дата размещения:11.02.2020";"Физиология человека"
"4581";"
 Т. 46  № 2";"contents.asp?id=42578278";"Номер: 2";"Год: 2020";"Дата размещения:25.03.2020";"Физиология человека"
"4582";"
 Т. 46  № 3";"contents.asp?id=42773498";"Номер: 3";"Год: 2020";"Дата размещения:06.05.2020";"Физиология человека"
"4583";"
 Т. 46  № 4";"contents.asp?id=43159833";"Номер: 4";"Год: 2020";"Дата размещения:27.07.2020";"Физиология человека"
"4584";"
 Т. 46  № 5";"contents.asp?id=43824058";"Номер: 5";"Год: 2020";"Дата размещения:25.08.2020";"Физиология человека"
"4585";"
 Т. 46  № 6";"contents.asp?id=44137410";"Номер: 6";"Год: 2020";"Дата размещения:02.11.2020";"Физиология человека"
"4586";"
 Т. 43  № 1";"contents.asp?id=67882776";"Номер: 1";"Год: 2024";"Дата размещения:25.06.2024";"Химическая физика"
"4587";"
 Т. 43  № 2";"contents.asp?id=68004030";"Номер: 2";"Год: 2024";"Дата размещения:15.07.2024";"Химическая физика"
"4588";"
 Т. 43  № 3";"contents.asp?id=69026785";"Номер: 3";"Год: 2024";"Дата размещения:03.09.2024";"Химическая физика"
"4589";"
 Т. 43  № 4";"contents.asp?id=72028684";"Номер: 4";"Год: 2024";"Дата размещения:08.10.2024";"Химическая физика"
"4590";"
 Т. 43  № 5";"contents.asp?id=75081472";"Номер: 5";"Год: 2024";"Дата размещения:27.11.2024";"Химическая физика"
"4591";"
 Т. 43  № 6";"contents.asp?id=75123637";"Номер: 6";"Год: 2024";"Дата размещения:02.12.2024";"Химическая физика"
"4592";"
 Т. 43  № 7";"contents.asp?id=76078988";"Номер: 7";"Год: 2024";"Дата размещения:24.12.2024";"Химическая физика"
"4593";"
 Т. 42  № 1";"contents.asp?id=50404711";"Номер: 1";"Год: 2023";"Дата размещения:25.03.2023";"Химическая физика"
"4594";"
 Т. 42  № 2";"contents.asp?id=50404725";"Номер: 2";"Год: 2023";"Дата размещения:25.03.2023";"Химическая физика"
"4595";"
 Т. 42  № 3";"contents.asp?id=50404736";"Номер: 3";"Год: 2023";"Дата размещения:25.03.2023";"Химическая физика"
"4596";"
 Т. 42  № 4";"contents.asp?id=50502068";"Номер: 4";"Год: 2023";"Дата размещения:13.04.2023";"Химическая физика"
"4597";"
 Т. 42  № 5";"contents.asp?id=50502080";"Номер: 5";"Год: 2023";"Дата размещения:13.04.2023";"Химическая физика"
"4598";"
 Т. 42  № 6";"contents.asp?id=53738187";"Номер: 6";"Год: 2023";"Дата размещения:17.05.2023";"Химическая физика"
"4599";"
 Т. 42  № 7";"contents.asp?id=54045253";"Номер: 7";"Год: 2023";"Дата размещения:27.06.2023";"Химическая физика"
"4600";"
 Т. 42  № 8";"contents.asp?id=54238184";"Номер: 8";"Год: 2023";"Дата размещения:01.08.2023";"Химическая физика"
"4601";"
 Т. 42  № 9";"contents.asp?id=54313693";"Номер: 9";"Год: 2023";"Дата размещения:22.08.2023";"Химическая физика"
"4602";"
 Т. 42  № 10";"contents.asp?id=54493886";"Номер: 10";"Год: 2023";"Дата размещения:20.09.2023";"Химическая физика"
"4603";"
 Т. 42  № 11";"contents.asp?id=54804028";"Номер: 11";"Год: 2023";"Дата размещения:14.11.2023";"Химическая физика"
"4604";"
 Т. 42  № 12";"contents.asp?id=54912974";"Номер: 12";"Год: 2023";"Дата размещения:29.11.2023";"Химическая физика"
"4605";"
 Т. 41  № 1";"contents.asp?id=47563772";"Номер: 1";"Год: 2022";"Дата размещения:18.01.2022";"Химическая физика"
"4606";"
 Т. 41  № 2";"contents.asp?id=47958058";"Номер: 2";"Год: 2022";"Дата размещения:15.02.2022";"Химическая физика"
"4607";"
 Т. 41  № 3";"contents.asp?id=48050880";"Номер: 3";"Год: 2022";NA;"Химическая физика"
"4608";"
 Т. 41  № 4";"contents.asp?id=48340499";"Номер: 4";"Год: 2022";NA;"Химическая физика"
"4609";"
 Т. 41  № 5";"contents.asp?id=48412548";"Номер: 5";"Год: 2022";NA;"Химическая физика"
"4610";"
 Т. 41  № 6";"contents.asp?id=48621845";"Номер: 6";"Год: 2022";NA;"Химическая физика"
"4611";"
 Т. 41  № 7";"contents.asp?id=48767071";"Номер: 7";"Год: 2022";NA;"Химическая физика"
"4612";"
 Т. 41  № 8";"contents.asp?id=49235273";"Номер: 8";"Год: 2022";NA;"Химическая физика"
"4613";"
 Т. 41  № 9";"contents.asp?id=49344367";"Номер: 9";"Год: 2022";NA;"Химическая физика"
"4614";"
 Т. 41  № 10";"contents.asp?id=49487656";"Номер: 10";"Год: 2022";NA;"Химическая физика"
"4615";"
 Т. 41  № 11";"contents.asp?id=49718872";"Номер: 11";"Год: 2022";NA;"Химическая физика"
"4616";"
 Т. 41  № 12";"contents.asp?id=49856193";"Номер: 12";"Год: 2022";NA;"Химическая физика"
"4617";"
 Т. 40  № 1";"contents.asp?id=44596103";"Номер: 1";"Год: 2021";NA;"Химическая физика"
"4618";"
 Т. 40  № 2";"contents.asp?id=44674875";"Номер: 2";"Год: 2021";NA;"Химическая физика"
"4619";"
 Т. 40  № 3";"contents.asp?id=44829386";"Номер: 3";"Год: 2021";"Дата размещения:16.03.2021";"Химическая физика"
