Source Title;Country;jif;year;Collection
WATER POLICY;UNITED STATES OF AMERICA;1,733;2021;SCIE
WATER PRACTICE AND TECHNOLOGY;ENGLAND;1,6;2022;ESCI
WATER PRACTICE AND TECHNOLOGY;ENGLAND;;2021;ESCI
WATER RESEARCH X;NETHERLANDS;7,5;2022;SCIE
WATER RESEARCH X;NETHERLANDS;9,365;2021;SCIE
WATER RESOURCES AND ECONOMICS;NETHERLANDS;2,2;2022;SCIE
WATER RESOURCES AND ECONOMICS;NETHERLANDS;2,2;2022;SSCI
WATER RESOURCES AND ECONOMICS;NETHERLANDS;2,2;2022;SCIE
WATER RESOURCES AND ECONOMICS;NETHERLANDS;2,2;2022;SSCI
WATER RESOURCES AND ECONOMICS;NETHERLANDS;2,848;2021;SCIE
WATER RESOURCES AND ECONOMICS;NETHERLANDS;2,848;2021;SSCI
WATER RESOURCES AND ECONOMICS;NETHERLANDS;2,848;2021;SCIE
WATER RESOURCES AND ECONOMICS;NETHERLANDS;2,848;2021;SSCI
WATER RESOURCES AND INDUSTRY;NETHERLANDS;5,1;2022;SCIE
WATER RESOURCES AND INDUSTRY;NETHERLANDS;4,206;2021;SCIE
WATER RESOURCES AND IRRIGATION MANAGEMENT-WRIM;BRAZIL;0,8;2022;ESCI
WATER RESOURCES AND IRRIGATION MANAGEMENT-WRIM;BRAZIL;;2021;ESCI
WATER RESOURCES MANAGEMENT;NETHERLANDS;4,3;2022;SCIE
WATER RESOURCES MANAGEMENT;NETHERLANDS;4,426;2021;SCIE
WATER RESOURCES RESEARCH;UNITED STATES OF AMERICA;5,4;2022;SCIE
WATER RESOURCES RESEARCH;UNITED STATES OF AMERICA;6,159;2021;SCIE
WATER RESOURCES;RUSSIAN FEDERATION;1;2022;SCIE
WATER RESOURCES;RUSSIAN FEDERATION;0,919;2021;SCIE
WATER RESEARCH;ENGLAND;12,8;2022;SCIE
WATER RESEARCH;ENGLAND;13,4;2021;SCIE
WATER SA;SOUTH AFRICA;1,5;2022;SCIE
WATER SA;SOUTH AFRICA;1,586;2021;SCIE
WATER SCIENCE AND ENGINEERING;NETHERLANDS;4;2022;ESCI
WATER SCIENCE AND ENGINEERING;NETHERLANDS;;2021;ESCI
WATER SCIENCE AND TECHNOLOGY;ENGLAND;2,7;2022;SCIE
WATER SCIENCE AND TECHNOLOGY;ENGLAND;2,43;2021;SCIE
WATER SUPPLY;ENGLAND;1,7;2022;SCIE
WATER SUPPLY;ENGLAND;1,768;2021;SCIE
WATER;SWITZERLAND;3,4;2022;SCIE
WATER;SWITZERLAND;3,53;2021;SCIE
WATERBIRDS;UNITED STATES OF AMERICA;0,3;2022;SCIE
WATERBIRDS;UNITED STATES OF AMERICA;0,548;2021;SCIE
ON THE WATERFRONT;SPAIN;0,3;2022;ESCI
ON THE WATERFRONT;SPAIN;;2021;ESCI
WAVE MOTION;UNITED STATES OF AMERICA;2,4;2022;SCIE
WAVE MOTION;UNITED STATES OF AMERICA;2,174;2021;SCIE
WEAR;SWITZERLAND;5;2022;SCIE
WEAR;SWITZERLAND;4,695;2021;SCIE
WEATHER AND CLIMATE EXTREMES;NETHERLANDS;8;2022;SCIE
WEATHER AND CLIMATE EXTREMES;NETHERLANDS;7,761;2021;SCIE
WEATHER CLIMATE AND SOCIETY;UNITED STATES OF AMERICA;2,2;2022;SCIE
WEATHER CLIMATE AND SOCIETY;UNITED STATES OF AMERICA;2,2;2022;SSCI
WEATHER CLIMATE AND SOCIETY;UNITED STATES OF AMERICA;2,2;2022;SCIE
WEATHER CLIMATE AND SOCIETY;UNITED STATES OF AMERICA;2,2;2022;SSCI
WEATHER CLIMATE AND SOCIETY;UNITED STATES OF AMERICA;3,019;2021;SCIE
WEATHER CLIMATE AND SOCIETY;UNITED STATES OF AMERICA;3,019;2021;SSCI
WEATHER CLIMATE AND SOCIETY;UNITED STATES OF AMERICA;3,019;2021;SCIE
WEATHER CLIMATE AND SOCIETY;UNITED STATES OF AMERICA;3,019;2021;SSCI
WEATHER AND FORECASTING;UNITED STATES OF AMERICA;2,9;2022;SCIE
WEATHER AND FORECASTING;UNITED STATES OF AMERICA;3,374;2021;SCIE
WEATHER;ENGLAND;1,9;2022;SCIE
WEATHER;ENGLAND;2,239;2021;SCIE
WEB ECOLOGY;GERMANY;2,2;2022;SCIE
WEB ECOLOGY;GERMANY;2;2021;SCIE
WEB INTELLIGENCE;NETHERLANDS;0,3;2022;ESCI
WEB INTELLIGENCE;NETHERLANDS;;2021;ESCI
WEED BIOLOGY AND MANAGEMENT;JAPAN;1,4;2022;SCIE
WEED BIOLOGY AND MANAGEMENT;JAPAN;1,815;2021;SCIE
WEED RESEARCH;ENGLAND;1,7;2022;SCIE
WEED RESEARCH;ENGLAND;2,117;2021;SCIE
WEED SCIENCE;UNITED STATES OF AMERICA;2,5;2022;SCIE
WEED SCIENCE;UNITED STATES OF AMERICA;2,58;2021;SCIE
WEED TECHNOLOGY;UNITED STATES OF AMERICA;1,4;2022;SCIE
WEED TECHNOLOGY;UNITED STATES OF AMERICA;1,807;2021;SCIE
WEIMARER BEITRAGE;AUSTRIA;0,01;2022;AHCI
WEIMARER BEITRAGE;AUSTRIA;;2021;AHCI
WELDING JOURNAL;UNITED STATES OF AMERICA;2,2;2022;SCIE
WELDING JOURNAL;UNITED STATES OF AMERICA;2,217;2021;SCIE
WELDING IN THE WORLD;FRANCE;2,1;2022;SCIE
WELDING IN THE WORLD;FRANCE;1,984;2021;SCIE
WELSH HISTORY REVIEW;WALES;0,1;2022;AHCI
WELSH HISTORY REVIEW;WALES;;2021;AHCI
WELT DES ISLAMS;NETHERLANDS;0,5;2022;AHCI
WELT DES ISLAMS;NETHERLANDS;;2021;AHCI
WELT DES ORIENTS;GERMANY;0,01;2022;ESCI
WELT DES ORIENTS;GERMANY;;2021;ESCI
WELT DER SLAVEN-HALBJAHRESSCHRIFT FUR SLAVISTIK;GERMANY;0,2;2022;AHCI
WELT DER SLAVEN-HALBJAHRESSCHRIFT FUR SLAVISTIK;GERMANY;;2021;AHCI
WENSHAN REVIEW OF LITERATURE AND CULTURE;TAIWAN;0,01;2022;ESCI
WENSHAN REVIEW OF LITERATURE AND CULTURE;TAIWAN;;2021;ESCI
WERKWINKEL-JOURNAL OF LOW COUNTRIES AND SOUTH AFRICAN STUDIES;POLAND;0,01;2022;ESCI
WESLEY AND METHODIST STUDIES;UNITED STATES OF AMERICA;0,01;2022;ESCI
WESLEY AND METHODIST STUDIES;UNITED STATES OF AMERICA;;2021;ESCI
WEST 86TH-A JOURNAL OF DECORATIVE ARTS DESIGN HISTORY AND MATERIAL CULTURE;UNITED STATES OF AMERICA;;2021;ESCI
WEST AFRICAN JOURNAL OF RADIOLOGY;NIGERIA;0,01;2022;ESCI
WEST AFRICAN JOURNAL OF RADIOLOGY;NIGERIA;;2021;ESCI
WEST EUROPEAN POLITICS;ENGLAND;4,2;2022;SSCI
WEST EUROPEAN POLITICS;ENGLAND;4,055;2021;SSCI
WESTERN JOURNAL OF EMERGENCY MEDICINE;UNITED STATES OF AMERICA;3,1;2022;SCIE
WESTERN JOURNAL OF EMERGENCY MEDICINE;UNITED STATES OF AMERICA;3,988;2021;SCIE
WESTERN JOURNAL OF LEGAL STUDIES;CANADA;0,01;2022;ESCI
WESTERN JOURNAL OF LEGAL STUDIES;CANADA;;2021;ESCI
WESTERN NORTH AMERICAN NATURALIST;UNITED STATES OF AMERICA;0,6;2022;SCIE
WESTERN NORTH AMERICAN NATURALIST;UNITED STATES OF AMERICA;0,484;2021;SCIE
WESTERN PACIFIC SURVEILLANCE AND RESPONSE;PHILIPPINES;1;2022;ESCI
WESTERN PACIFIC SURVEILLANCE AND RESPONSE;PHILIPPINES;;2021;ESCI
WESTERLY;AUSTRALIA;0,1;2022;AHCI
WESTERLY;AUSTRALIA;;2021;AHCI
WESTERN AMERICAN LITERATURE;UNITED STATES OF AMERICA;0,2;2022;AHCI
WESTERN AMERICAN LITERATURE;UNITED STATES OF AMERICA;;2021;AHCI
WESTERN FOLKLORE;UNITED STATES OF AMERICA;0,2;2022;AHCI
WESTERN FOLKLORE;UNITED STATES OF AMERICA;;2021;AHCI
WESTERN HISTORICAL QUARTERLY;UNITED STATES OF AMERICA;0,3;2022;AHCI
WESTERN HISTORICAL QUARTERLY;UNITED STATES OF AMERICA;;2021;AHCI
WESTERN HUMANITIES REVIEW;UNITED STATES OF AMERICA;0,1;2022;AHCI
WESTERN JOURNAL OF COMMUNICATION;UNITED STATES OF AMERICA;1,1;2022;ESCI
WESTERN JOURNAL OF COMMUNICATION;UNITED STATES OF AMERICA;;2021;ESCI
WESTERN JOURNAL OF NURSING RESEARCH;UNITED STATES OF AMERICA;1,8;2022;SCIE
WESTERN JOURNAL OF NURSING RESEARCH;UNITED STATES OF AMERICA;1,8;2022;SSCI
WESTERN JOURNAL OF NURSING RESEARCH;UNITED STATES OF AMERICA;1,8;2022;SCIE
WESTERN JOURNAL OF NURSING RESEARCH;UNITED STATES OF AMERICA;1,8;2022;SSCI
WESTERN JOURNAL OF NURSING RESEARCH;UNITED STATES OF AMERICA;1,774;2021;SCIE
WESTERN JOURNAL OF NURSING RESEARCH;UNITED STATES OF AMERICA;1,774;2021;SSCI
WESTERN JOURNAL OF NURSING RESEARCH;UNITED STATES OF AMERICA;1,774;2021;SCIE
WESTERN JOURNAL OF NURSING RESEARCH;UNITED STATES OF AMERICA;1,774;2021;SSCI
WESTMINSTER PAPERS IN COMMUNICATION & CULTURE;ENGLAND;1,3;2022;ESCI
WESTMINSTER PAPERS IN COMMUNICATION & CULTURE;ENGLAND;;2021;ESCI
WETLANDS ECOLOGY AND MANAGEMENT;NETHERLANDS;1,8;2022;SCIE
WETLANDS ECOLOGY AND MANAGEMENT;NETHERLANDS;2,134;2021;SCIE
WETLANDS;UNITED STATES OF AMERICA;2;2022;SCIE
WETLANDS;UNITED STATES OF AMERICA;2,074;2021;SCIE
WIENER KLINISCHE WOCHENSCHRIFT;AUSTRIA;2,6;2022;SCIE
WIENER KLINISCHE WOCHENSCHRIFT;AUSTRIA;2,275;2021;SCIE
WIENER MEDIZINISCHE WOCHENSCHRIFT;AUSTRIA;0,9;2022;ESCI
WIENER MEDIZINISCHE WOCHENSCHRIFT;AUSTRIA;;2021;ESCI
WIENER TIERARZTLICHE MONATSSCHRIFT;AUSTRIA;0,2;2022;SCIE
WIENER TIERARZTLICHE MONATSSCHRIFT;AUSTRIA;0,292;2021;SCIE
WILDERNESS & ENVIRONMENTAL MEDICINE;UNITED STATES OF AMERICA;1,4;2022;SCIE
WILDERNESS & ENVIRONMENTAL MEDICINE;UNITED STATES OF AMERICA;1,479;2021;SCIE
WILDFOWL;ENGLAND;1,1;2022;SCIE
WILDFOWL;ENGLAND;1,094;2021;SCIE
WILDLIFE BIOLOGY;DENMARK;1,9;2022;SCIE
WILDLIFE BIOLOGY;DENMARK;2,242;2021;SCIE
WILDLIFE MONOGRAPHS;UNITED STATES OF AMERICA;4,4;2022;SCIE
WILDLIFE MONOGRAPHS;UNITED STATES OF AMERICA;5,4;2021;SCIE
WILDLIFE RESEARCH;AUSTRALIA;1,9;2022;SCIE
WILDLIFE RESEARCH;AUSTRALIA;2,178;2021;SCIE
WILDLIFE SOCIETY BULLETIN;UNITED STATES OF AMERICA;1,5;2022;SCIE
WILDLIFE SOCIETY BULLETIN;UNITED STATES OF AMERICA;1,739;2021;SCIE
WILLDENOWIA;GERMANY;1,9;2022;SCIE
WILLDENOWIA;GERMANY;1,46;2021;SCIE
WILLIAM CARLOS WILLIAMS REVIEW;UNITED STATES OF AMERICA;0,01;2022;ESCI
WILLIAM CARLOS WILLIAMS REVIEW;UNITED STATES OF AMERICA;;2021;ESCI
WILLIAM AND MARY QUARTERLY;UNITED STATES OF AMERICA;0,8;2022;AHCI
WILLIAM AND MARY QUARTERLY;UNITED STATES OF AMERICA;;2021;AHCI
WILSON JOURNAL OF ORNITHOLOGY;UNITED STATES OF AMERICA;0,3;2022;SCIE
WILSON JOURNAL OF ORNITHOLOGY;UNITED STATES OF AMERICA;0,458;2021;SCIE
WIND ENERGY SCIENCE;GERMANY;4;2022;ESCI
WIND ENERGY SCIENCE;GERMANY;;2021;ESCI
WIND ENERGY;ENGLAND;4,1;2022;SCIE
WIND ENERGY;ENGLAND;3,71;2021;SCIE
WIND ENGINEERING;ENGLAND;1,5;2022;ESCI
WIND ENGINEERING;ENGLAND;;2021;ESCI
WIND AND STRUCTURES;SOUTH KOREA;1,6;2022;SCIE
WIND AND STRUCTURES;SOUTH KOREA;1,729;2021;SCIE
WINTERTHUR PORTFOLIO-A JOURNAL OF AMERICAN MATERIAL CULTURE;UNITED STATES OF AMERICA;;2021;AHCI
WIRELESS NETWORKS;NETHERLANDS;3;2022;SCIE
WIRELESS NETWORKS;NETHERLANDS;2,701;2021;SCIE
WIRELESS POWER TRANSFER;ENGLAND;4,2;2022;ESCI
WIRELESS POWER TRANSFER;ENGLAND;;2021;ESCI
WIRELESS PERSONAL COMMUNICATIONS;NETHERLANDS;2,2;2022;SCIE
WIRELESS PERSONAL COMMUNICATIONS;NETHERLANDS;2,017;2021;SCIE
WILEY INTERDISCIPLINARY REVIEWS-CLIMATE CHANGE;ENGLAND;9,2;2022;SCIE
WILEY INTERDISCIPLINARY REVIEWS-CLIMATE CHANGE;ENGLAND;9,2;2022;SSCI
WILEY INTERDISCIPLINARY REVIEWS-CLIMATE CHANGE;ENGLAND;9,2;2022;SCIE
WILEY INTERDISCIPLINARY REVIEWS-CLIMATE CHANGE;ENGLAND;9,2;2022;SSCI
WILEY INTERDISCIPLINARY REVIEWS-CLIMATE CHANGE;ENGLAND;10,072;2021;SCIE
WILEY INTERDISCIPLINARY REVIEWS-CLIMATE CHANGE;ENGLAND;10,072;2021;SSCI
WILEY INTERDISCIPLINARY REVIEWS-CLIMATE CHANGE;ENGLAND;10,072;2021;SCIE
WILEY INTERDISCIPLINARY REVIEWS-CLIMATE CHANGE;ENGLAND;10,072;2021;SSCI
WILEY INTERDISCIPLINARY REVIEWS-COGNITIVE SCIENCE;ENGLAND;3,9;2022;SSCI
WILEY INTERDISCIPLINARY REVIEWS-COGNITIVE SCIENCE;ENGLAND;5,071;2021;SSCI
WILEY INTERDISCIPLINARY REVIEWS-COMPUTATIONAL MOLECULAR SCIENCE;ENGLAND;11,4;2022;SCIE
WILEY INTERDISCIPLINARY REVIEWS-COMPUTATIONAL MOLECULAR SCIENCE;ENGLAND;11,5;2021;SCIE
WILEY INTERDISCIPLINARY REVIEWS-COMPUTATIONAL STATISTICS;UNITED STATES OF AMERICA;3,2;2022;SCIE
WILEY INTERDISCIPLINARY REVIEWS-COMPUTATIONAL STATISTICS;UNITED STATES OF AMERICA;3,282;2021;SCIE
WILEY INTERDISCIPLINARY REVIEWS-DATA MINING AND KNOWLEDGE DISCOVERY;ENGLAND;7,8;2022;SCIE
WILEY INTERDISCIPLINARY REVIEWS-DATA MINING AND KNOWLEDGE DISCOVERY;ENGLAND;7,558;2021;SCIE
WILEY INTERDISCIPLINARY REVIEWS-ENERGY AND ENVIRONMENT;UNITED STATES OF AMERICA;6,1;2022;SCIE
WILEY INTERDISCIPLINARY REVIEWS-ENERGY AND ENVIRONMENT;UNITED STATES OF AMERICA;6,016;2021;SCIE
WIRES MECHANISMS OF DISEASE;UNITED STATES OF AMERICA;3,1;2022;SCIE
WIRES MECHANISMS OF DISEASE;UNITED STATES OF AMERICA;;2021;SCIE
WILEY INTERDISCIPLINARY REVIEWS-NANOMEDICINE AND NANOBIOTECHNOLOGY;UNITED STATES OF AMERICA;8,6;2022;SCIE
WILEY INTERDISCIPLINARY REVIEWS-NANOMEDICINE AND NANOBIOTECHNOLOGY;UNITED STATES OF AMERICA;9,423;2021;SCIE
WILEY INTERDISCIPLINARY REVIEWS-RNA;ENGLAND;7,3;2022;SCIE
WILEY INTERDISCIPLINARY REVIEWS-RNA;ENGLAND;9,349;2021;SCIE
WILEY INTERDISCIPLINARY REVIEWS-WATER;UNITED STATES OF AMERICA;8,2;2022;SCIE
WILEY INTERDISCIPLINARY REVIEWS-WATER;UNITED STATES OF AMERICA;7,428;2021;SCIE
WISCONSIN LAW REVIEW;UNITED STATES OF AMERICA;0,6;2022;SSCI
WISCONSIN LAW REVIEW;UNITED STATES OF AMERICA;1,185;2021;SSCI
WISDOM;ARMENIA;0,6;2022;ESCI
WISDOM;ARMENIA;;2021;ESCI
WMU JOURNAL OF MARITIME AFFAIRS;GERMANY;2,2;2022;ESCI
WMU JOURNAL OF MARITIME AFFAIRS;GERMANY;;2021;ESCI
WOCHENBLATT FUR PAPIERFABRIKATION;GERMANY;0,01;2022;SCIE
WOCHENBLATT FUR PAPIERFABRIKATION;GERMANY;0;2021;SCIE
WOMANS ART JOURNAL;UNITED STATES OF AMERICA;0,01;2022;AHCI
WOMANS ART JOURNAL;UNITED STATES OF AMERICA;;2021;AHCI
WOMEN AND BIRTH;NETHERLANDS;3,8;2022;SCIE
WOMEN AND BIRTH;NETHERLANDS;3,8;2022;SSCI
WOMEN AND BIRTH;NETHERLANDS;3,8;2022;SCIE
WOMEN AND BIRTH;NETHERLANDS;3,8;2022;SSCI
WOMEN AND BIRTH;NETHERLANDS;3,349;2021;SCIE
WOMEN AND BIRTH;NETHERLANDS;3,349;2021;SSCI
WOMEN AND BIRTH;NETHERLANDS;3,349;2021;SCIE
WOMEN AND BIRTH;NETHERLANDS;3,349;2021;SSCI
WOMEN & CRIMINAL JUSTICE;UNITED STATES OF AMERICA;1;2022;SSCI
WOMEN & CRIMINAL JUSTICE;UNITED STATES OF AMERICA;1,477;2021;SSCI
WOMENS HEALTH ISSUES;UNITED STATES OF AMERICA;3,2;2022;SSCI
WOMENS HEALTH ISSUES;UNITED STATES OF AMERICA;3,053;2021;SSCI
WOMEN & HEALTH;UNITED STATES OF AMERICA;1,6;2022;SSCI
WOMEN & HEALTH;UNITED STATES OF AMERICA;1,708;2021;SSCI
WOMENS HISTORY REVIEW;ENGLAND;0,7;2022;AHCI
WOMENS HISTORY REVIEW;ENGLAND;;2021;AHCI
WOMEN AND MUSIC-A JOURNAL OF GENDER AND CULTURE;UNITED STATES OF AMERICA;0,1;2022;ESCI
WOMEN AND MUSIC-A JOURNAL OF GENDER AND CULTURE;UNITED STATES OF AMERICA;;2021;ESCI
WOMENS STUDIES IN COMMUNICATION;ENGLAND;1;2022;ESCI
WOMENS STUDIES IN COMMUNICATION;ENGLAND;;2021;ESCI
WOMENS STUDIES INTERNATIONAL FORUM;ENGLAND;1,4;2022;SSCI
WOMENS STUDIES INTERNATIONAL FORUM;ENGLAND;1,736;2021;SSCI
WOMENS STUDIES-AN INTERDISCIPLINARY JOURNAL;UNITED STATES OF AMERICA;0,2;2022;AHCI
WOMENS STUDIES-AN INTERDISCIPLINARY JOURNAL;UNITED STATES OF AMERICA;;2021;AHCI
WOMEN & THERAPY;UNITED STATES OF AMERICA;2,1;2022;SSCI
WOMEN & THERAPY;UNITED STATES OF AMERICA;1,484;2021;SSCI
WOMENS HEALTH;ENGLAND;2,4;2022;ESCI
WOMENS HEALTH;ENGLAND;;2021;ESCI
WOMENS WRITING;ENGLAND;0,1;2022;ESCI
WOMENS WRITING;ENGLAND;;2021;ESCI
WOMEN-A CULTURAL REVIEW;ENGLAND;1,1;2022;ESCI
WOMEN-A CULTURAL REVIEW;ENGLAND;;2021;ESCI
WOOD AND FIBER SCIENCE;UNITED STATES OF AMERICA;1,4;2022;SCIE
WOOD AND FIBER SCIENCE;UNITED STATES OF AMERICA;1,703;2021;SCIE
WOOD MATERIAL SCIENCE & ENGINEERING;ENGLAND;2,2;2022;SCIE
WOOD MATERIAL SCIENCE & ENGINEERING;ENGLAND;2,732;2021;SCIE
WOOD RESEARCH;SLOVAKIA;1,3;2022;SCIE
WOOD RESEARCH;SLOVAKIA;1,254;2021;SCIE
WOOD SCIENCE AND TECHNOLOGY;UNITED STATES OF AMERICA;3,4;2022;SCIE
WOOD SCIENCE AND TECHNOLOGY;UNITED STATES OF AMERICA;2,898;2021;SCIE
WORD & IMAGE;ENGLAND;0,3;2022;AHCI
WORD & IMAGE;ENGLAND;;2021;AHCI
WORD STRUCTURE;SCOTLAND;0,6;2022;ESCI
WORD STRUCTURE;SCOTLAND;;2021;ESCI
WORD AND TEXT-A JOURNAL OF LITERARY STUDIES AND LINGUISTICS;ROMANIA;0,1;2022;ESCI
WORD AND TEXT-A JOURNAL OF LITERARY STUDIES AND LINGUISTICS;ROMANIA;;2021;ESCI
WORDSWORTH CIRCLE;UNITED STATES OF AMERICA;0,1;2022;AHCI
WORDSWORTH CIRCLE;UNITED STATES OF AMERICA;;2021;AHCI
WORD-JOURNAL OF THE INTERNATIONAL LINGUISTIC ASSOCIATION;UNITED STATES OF AMERICA;0,6;2022;ESCI
WORD-JOURNAL OF THE INTERNATIONAL LINGUISTIC ASSOCIATION;UNITED STATES OF AMERICA;;2021;ESCI
WORK AGING AND RETIREMENT;ENGLAND;3,7;2022;SSCI
WORK AGING AND RETIREMENT;ENGLAND;5,319;2021;SSCI
WORK EMPLOYMENT AND SOCIETY;ENGLAND;3,7;2022;SSCI
WORK EMPLOYMENT AND SOCIETY;ENGLAND;4,249;2021;SSCI
WORK AND OCCUPATIONS;UNITED STATES OF AMERICA;2,9;2022;SSCI
WORK AND OCCUPATIONS;UNITED STATES OF AMERICA;2,41;2021;SSCI
WORK AND STRESS;ENGLAND;6,1;2022;SSCI
WORK AND STRESS;ENGLAND;7,358;2021;SSCI
WORKPLACE HEALTH & SAFETY;UNITED STATES OF AMERICA;2,6;2022;SCIE
WORKPLACE HEALTH & SAFETY;UNITED STATES OF AMERICA;2,6;2022;SSCI
WORKPLACE HEALTH & SAFETY;UNITED STATES OF AMERICA;2,6;2022;SCIE
WORKPLACE HEALTH & SAFETY;UNITED STATES OF AMERICA;2,6;2022;SSCI
WORKPLACE HEALTH & SAFETY;UNITED STATES OF AMERICA;2,338;2021;SCIE
WORKPLACE HEALTH & SAFETY;UNITED STATES OF AMERICA;2,338;2021;SSCI
WORKPLACE HEALTH & SAFETY;UNITED STATES OF AMERICA;2,338;2021;SCIE
WORKPLACE HEALTH & SAFETY;UNITED STATES OF AMERICA;2,338;2021;SSCI
WORKPLACE-A JOURNAL FOR ACADEMIC LABOR;CANADA;;2022;ESCI
WORK-A JOURNAL OF PREVENTION ASSESSMENT & REHABILITATION;NETHERLANDS;2,3;2022;SSCI
WORK-A JOURNAL OF PREVENTION ASSESSMENT & REHABILITATION;NETHERLANDS;1,803;2021;SSCI
WORLD ALLERGY ORGANIZATION JOURNAL;NETHERLANDS;5,1;2022;SCIE
WORLD ALLERGY ORGANIZATION JOURNAL;NETHERLANDS;5,516;2021;SCIE
WORLD ARCHAEOLOGY;ENGLAND;1,3;2022;AHCI
WORLD ARCHAEOLOGY;ENGLAND;;2021;AHCI
WORLD BANK ECONOMIC REVIEW;ENGLAND;2,5;2022;SSCI
WORLD BANK ECONOMIC REVIEW;ENGLAND;2,622;2021;SSCI
WORLD BANK RESEARCH OBSERVER;ENGLAND;8,1;2022;SSCI
WORLD BANK RESEARCH OBSERVER;ENGLAND;3,778;2021;SSCI
WORLD CANCER RESEARCH JOURNAL;UNITED STATES OF AMERICA;1;2022;ESCI
WORLD CANCER RESEARCH JOURNAL;UNITED STATES OF AMERICA;;2021;ESCI
WORLD COMPETITION;NETHERLANDS;0,4;2022;ESCI
WORLD COMPETITION;NETHERLANDS;;2021;ESCI
WORLD DEVELOPMENT PERSPECTIVES;NETHERLANDS;1,9;2022;ESCI
WORLD DEVELOPMENT PERSPECTIVES;NETHERLANDS;;2021;ESCI
WORLD DEVELOPMENT;ENGLAND;6,9;2022;SSCI
WORLD DEVELOPMENT;ENGLAND;6,678;2021;SSCI
WORLD ECONOMY;ENGLAND;2,5;2022;SSCI
WORLD ECONOMY;ENGLAND;2;2021;SSCI
WORLD ENGLISHES;ENGLAND;1,6;2022;AHCI
WORLD ENGLISHES;ENGLAND;1,6;2022;SSCI
WORLD ENGLISHES;ENGLAND;1,154;2021;AHCI
WORLD ENGLISHES;ENGLAND;1,154;2021;SSCI
WORLD FEDERATION OF OCCUPATIONAL THERAPISTS BULLETIN;ENGLAND;1,6;2022;ESCI
WORLD FEDERATION OF OCCUPATIONAL THERAPISTS BULLETIN;ENGLAND;;2021;ESCI
WORLD JOURNAL OF ACUPUNCTURE-MOXIBUSTION;CHINA MAINLAND;0,7;2022;ESCI
WORLD JOURNAL OF ACUPUNCTURE-MOXIBUSTION;CHINA MAINLAND;;2021;ESCI
WORLD JOURNAL OF BIOLOGICAL PSYCHIATRY;ENGLAND;3,1;2022;SCIE
WORLD JOURNAL OF BIOLOGICAL PSYCHIATRY;ENGLAND;3,418;2021;SCIE
WORLD JOURNAL OF CARDIOLOGY;UNITED STATES OF AMERICA;1,9;2022;ESCI
WORLD JOURNAL OF CARDIOLOGY;UNITED STATES OF AMERICA;;2021;ESCI
WORLD JOURNAL OF CLINICAL CASES;UNITED STATES OF AMERICA;1,1;2022;SCIE
WORLD JOURNAL OF CLINICAL CASES;UNITED STATES OF AMERICA;1,534;2021;SCIE
WORLD JOURNAL OF CLINICAL ONCOLOGY;UNITED STATES OF AMERICA;2,8;2022;ESCI
WORLD JOURNAL OF CLINICAL ONCOLOGY;UNITED STATES OF AMERICA;;2021;ESCI
WORLD JOURNAL OF DIABETES;UNITED STATES OF AMERICA;4,2;2022;SCIE
WORLD JOURNAL OF DIABETES;UNITED STATES OF AMERICA;4,56;2021;SCIE
WORLD JOURNAL OF EMERGENCY SURGERY;ENGLAND;8;2022;SCIE
WORLD JOURNAL OF EMERGENCY SURGERY;ENGLAND;8,165;2021;SCIE
WORLD JOURNAL OF ENGINEERING;ENGLAND;1,9;2022;ESCI
WORLD JOURNAL OF ENGINEERING;ENGLAND;;2021;ESCI
WORLD JOURNAL OF ENTREPRENEURSHIP MANAGEMENT AND SUSTAINABLE DEVELOPMENT;ENGLAND;2,5;2022;ESCI
WORLD JOURNAL OF ENTREPRENEURSHIP MANAGEMENT AND SUSTAINABLE DEVELOPMENT;ENGLAND;;2021;ESCI
WORLD JOURNAL OF GASTROINTESTINAL ENDOSCOPY;UNITED STATES OF AMERICA;2;2022;ESCI
WORLD JOURNAL OF GASTROINTESTINAL ENDOSCOPY;UNITED STATES OF AMERICA;;2021;ESCI
WORLD JOURNAL OF GASTROINTESTINAL ONCOLOGY;UNITED STATES OF AMERICA;3;2022;SCIE
WORLD JOURNAL OF GASTROINTESTINAL ONCOLOGY;UNITED STATES OF AMERICA;3,404;2021;SCIE
WORLD JOURNAL OF GASTROINTESTINAL SURGERY;UNITED STATES OF AMERICA;2;2022;SCIE
WORLD JOURNAL OF GASTROINTESTINAL SURGERY;UNITED STATES OF AMERICA;2,505;2021;SCIE
WORLD JOURNAL OF GASTROENTEROLOGY;UNITED STATES OF AMERICA;4,3;2022;SCIE
WORLD JOURNAL OF GASTROENTEROLOGY;UNITED STATES OF AMERICA;5,374;2021;SCIE
WORLD JOURNAL OF HEPATOLOGY;UNITED STATES OF AMERICA;2,4;2022;ESCI
WORLD JOURNAL OF HEPATOLOGY;UNITED STATES OF AMERICA;;2021;ESCI
WORLD JOURNAL OF MENS HEALTH;SOUTH KOREA;4,8;2022;SCIE
WORLD JOURNAL OF MENS HEALTH;SOUTH KOREA;6,494;2021;SCIE
WORLD JOURNAL OF MICROBIOLOGY & BIOTECHNOLOGY;NETHERLANDS;4,1;2022;SCIE
WORLD JOURNAL OF MICROBIOLOGY & BIOTECHNOLOGY;NETHERLANDS;4,253;2021;SCIE
WORLD JOURNAL OF NUCLEAR MEDICINE;SINGAPORE;0,6;2022;ESCI
